time, objectID, x, y, class
1685.2548,10,31.2,22.3,1
1685.355,10,30.85,21.85,1
1685.4552,10,30.6,21.45,1
1685.5548,10,30.2,20.9,1
1685.655,10,29.8,20.35,1
1685.7551,10,29.45,19.8,1
1685.8547,10,29.05,19.2,1
1685.9549,10,28.6,18.65,1
1686.0551,10,28.25,18.1,1
1686.1553,10,27.85,17.5,1
1686.2548,10,27.4,16.95,1
1686.355,10,26.95,16.35,1
1686.4552,10,26.55,15.75,1
1686.5554,10,26.1,15.15,1
1686.6549,10,25.65,14.5,1
1686.7551,10,25.3,13.85,1
1686.8553,10,24.9,13.2,1
1686.9549,10,24.45,12.55,1
1687.055,10,24.05,11.9,1
1687.1552,10,23.7,11.2,1
1687.2548,10,23.25,10.55,1
1687.355,10,22.85,9.95,1
1687.4552,10,22.3,9.3,1
1687.5547,10,21.9,8.7,1
1687.6549,10,21.4,8,1
1687.7551,10,20.9,7.35,1
1687.8553,10,20.4,6.65,1
1687.9548,10,19.9,6,1
1688.055,10,19.35,5.3,1
1688.1552,10,18.9,4.7,1
1688.2548,10,18.4,4.05,1
1688.3549,10,17.85,3.25,1
1688.4551,10,17.3,2.5,1
1688.6549,10,16.7,1.5,1
1688.6549,11,32.35,28.4,1
1688.7551,11,32.3,28.35,1
1688.8553,11,32.3,28.3,1
1688.9548,11,32.15,28.1,1
1689.055,12,29.45,23.8,1
1689.1552,12,29.4,23.75,1
1689.2554,12,29.4,23.75,1
1689.3549,12,29.3,23.6,1
1689.4551,12,29,23.25,1
1689.6548,13,26.15,19.05,1
1689.755,13,26.1,19,1
1689.8552,13,26.1,18.95,1
1689.9548,13,25.95,18.75,1
1690.055,14,22.9,14.3,1
1690.1552,14,22.85,14.25,1
1690.2547,14,22.85,14.25,1
1690.3549,14,22.75,14.05,1
1690.4551,14,22.45,13.65,1
1690.5553,15,19.3,9.1,1
1690.6548,15,19.25,9.05,1
1690.755,15,19.25,9.05,1
1690.8552,15,19.15,8.9,1
1690.9547,15,18.9,8.5,1
1691.0549,15,18.4,7.75,1
1690.4551,16,1.45,20.65,1
1690.8552,16,1.3,20.5,1
1691.2553,16,1.7,21.1,1
